*Fecha de Pago,*Forma de Pago,*Monto,*Moneda,*Tipo de cambio del dia del pago para moneda del pago,Tipo de cambio del dia del pago para moneda del documento relacionado,*Numero de Operacion,Banco Ordenante,Banco Beneficiario,*Numero de Parcialidad,*Serie de la Factura,*Folio de la Factura,Importe Pagado,Importe Saldo Anterior,Importe Saldo Insoluto
23/11/2020,17,1201286.89,USD,20.1172,21.544295,,,,1,FAC,80012,1025,1025,0
23/11/2020,17,1201286.89,USD,20.1172,21.544295,,,,1,FAC,80013,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.544295,,,,1,FAC,80014,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80050,299.49,299.49,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80052,801.15,801.15,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80056,336.27,336.27,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80057,70.88,70.88,0
23/11/2020,17,1201286.89,USD,20.1172,21.356113,,,,1,FAC,80063,960,960,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80071,361.02,361.02,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80072,251.78,251.78,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80073,1588.04,1588.04,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80074,787.67,787.67,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80076,999.58,999.58,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80077,653.17,653.17,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80078,987.66,987.66,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80079,806.16,806.16,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80080,390.75,390.75,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80081,773.59,773.59,0
23/11/2020,17,1201286.89,USD,20.1172,22.321429,,,,1,FAC,80082,242.81,242.81,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80083,443.27,443.27,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80084,188.31,188.31,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80085,424.61,424.61,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80086,259.02,259.02,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80087,433.94,433.94,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80088,317.76,317.76,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80092,255.87,255.87,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80094,1004.44,1004.44,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80095,1952.06,1952.06,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80096,587.15,587.15,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80098,2054.83,2054.83,0
23/11/2020,17,1201286.89,USD,20.1172,22.114109,,,,1,FAC,80106,1918.27,1918.27,0
23/11/2020,17,1201286.89,USD,20.1172,22.321429,,,,1,FAC,80107,1255.1,1255.1,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80114,1048.08,1048.08,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80115,996.85,996.85,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80116,752.84,752.84,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80117,383.92,383.92,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80118,1629.73,1629.73,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80119,238.01,238.01,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80120,233.18,233.18,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80121,151.63,151.63,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80122,576.9,576.9,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80123,1058.42,1058.42,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80125,1482.4,1482.4,0
23/11/2020,17,1201286.89,USD,20.1172,22.453745,,,,1,FAC,80127,349,349,0
23/11/2020,17,1201286.89,USD,20.1172,22.114109,,,,1,FAC,80140,369.4,369.4,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80145,369.4,369.4,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80146,998.95,998.95,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80147,969.74,969.74,0
23/11/2020,17,1201286.89,USD,20.1172,22.456771,,,,1,FAC,80158,104.8,104.8,0
23/11/2020,17,1201286.89,USD,20.1172,22.114109,,,,1,FAC,80184,554.37,554.37,0
23/11/2020,17,1201286.89,USD,20.1172,22.114109,,,,1,FAC,80185,777.2,777.2,0
23/11/2020,17,1201286.89,USD,20.1172,20.921815,,,,1,FAC,80187,116.32,116.32,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80188,80,80,0
23/11/2020,17,1201286.89,USD,20.1172,21.053518,,,,1,FAC,80189,80,80,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80191,80,80,0
23/11/2020,17,1201286.89,USD,20.1172,20.921815,,,,1,FAC,80192,80,80,0
23/11/2020,17,1201286.89,USD,20.1172,22.430074,,,,1,FAC,80202,468.53,468.53,0
23/11/2020,17,1201286.89,USD,20.1172,22.456771,,,,1,FAC,80219,692.13,692.13,0
23/11/2020,17,1201286.89,USD,20.1172,22.114109,,,,1,FAC,80225,2337.5,2337.5,0
23/11/2020,17,1201286.89,USD,20.1172,22.114109,,,,1,FAC,80226,2337.5,2337.5,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,80263,50,50,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80265,323.18,323.18,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80266,1580.57,1580.57,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80268,894.11,894.11,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80269,2378.45,2378.45,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80270,823.42,823.42,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80271,224.05,224.05,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80300,2.98,2.98,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80301,14,14,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80307,6597.6,6597.6,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80308,5146.68,5146.68,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80309,330.28,330.28,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80311,159.73,159.73,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80312,1319.52,1319.52,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80313,528.59,528.59,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80314,263.83,263.83,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80315,482.25,482.25,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80316,868.47,868.47,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80317,211.11,211.11,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80318,822.7,822.7,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80319,578.38,578.38,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80320,264.15,264.15,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80321,533.65,533.65,0
23/11/2020,17,1201286.89,USD,20.1172,22.456771,,,,1,FAC,80322,185.07,185.07,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80323,223.35,223.35,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80324,1405.3,1405.3,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80325,543.91,543.91,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80326,396.67,396.67,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80327,283.51,283.51,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80328,1669.35,1669.35,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80329,1240.23,1240.23,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80330,544.41,544.41,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80331,217.06,217.06,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80332,237.02,237.02,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80334,167.49,167.49,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80335,2178.55,2178.55,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80336,241.91,241.91,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80337,661.27,661.27,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80340,624.38,624.38,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80341,243.54,243.54,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80342,182.96,182.96,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80343,170.26,170.26,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80344,185.47,185.47,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80345,239.7,239.7,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80346,240.17,240.17,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80347,1012.06,1012.06,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80348,163,163,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80349,491.96,491.96,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80350,491.96,491.96,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80351,752.14,752.14,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80358,684.14,684.14,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80362,332.75,332.75,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80384,415.6,415.6,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80385,824.37,824.37,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80386,1723.74,1723.74,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80387,408.94,408.94,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80388,772.51,772.51,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80389,1076.87,1076.87,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80390,433.53,433.53,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80391,239.62,239.62,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80392,437.64,437.64,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80393,714.76,714.76,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80394,1081.43,1081.43,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80395,472.46,472.46,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80396,1642.08,1642.08,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80402,401.83,401.83,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80403,328.74,328.74,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80406,509.9,509.9,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80407,453.46,453.46,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80408,362.86,362.86,0
23/11/2020,17,1201286.89,USD,20.1172,22.341875,,,,1,FAC,80411,228.95,228.95,0
23/11/2020,17,1201286.89,USD,20.1172,22.341875,,,,1,FAC,80412,228.95,228.95,0
23/11/2020,17,1201286.89,USD,20.1172,22.341875,,,,1,FAC,80413,228.95,228.95,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80414,228.95,228.95,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80417,332.19,332.19,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80418,348.91,348.91,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80419,525.23,525.23,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80421,348.91,348.91,0
23/11/2020,17,1201286.89,USD,20.1172,22.456771,,,,1,FAC,80428,228.91,228.91,0
23/11/2020,17,1201286.89,USD,20.1172,21.690562,,,,1,FAC,80431,1027.08,1027.08,0
23/11/2020,17,1201286.89,USD,20.1172,22.321429,,,,1,FAC,80434,435.73,435.73,0
23/11/2020,17,1201286.89,USD,20.1172,22.430074,,,,1,FAC,80435,73.91,73.91,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80436,232.19,232.19,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80437,232.19,232.19,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80439,272.69,272.69,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80440,166.09,166.09,0
23/11/2020,17,1201286.89,USD,20.1172,22.413484,,,,1,FAC,80441,166.09,166.09,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80442,507.39,507.39,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80443,252.07,252.07,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80445,455.11,455.11,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80446,273.23,273.23,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80447,177.66,177.66,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80448,457.31,457.31,0
23/11/2020,17,1201286.89,USD,20.1172,21.105061,,,,1,FAC,80458,90,90,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80459,324.06,324.06,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80460,993.25,993.25,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80461,238.51,238.51,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80462,238.65,238.65,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80463,176.29,176.29,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80464,540.71,540.71,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80465,1714.55,1714.55,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80466,2520.17,2520.17,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80467,477.75,477.75,0
23/11/2020,17,1201286.89,USD,20.1172,21.356113,,,,1,FAC,80468,80,80,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80469,349.66,349.66,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80470,259.99,259.99,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80472,202.41,202.41,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80473,473.91,473.91,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80474,472.44,472.44,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80475,576.79,576.79,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80476,345.86,345.86,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80478,1850.1,1850.1,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80480,936.4,936.4,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80482,4666.81,4666.81,0
23/11/2020,17,1201286.89,USD,20.1172,21.652989,,,,1,FAC,80483,1282.52,1282.52,0
23/11/2020,17,1201286.89,USD,20.1172,21.105061,,,,1,FAC,80501,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.105061,,,,1,FAC,80502,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.105061,,,,1,FAC,80503,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.105061,,,,1,FAC,80504,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,20.921815,,,,1,FAC,80505,955,955,0
23/11/2020,17,1201286.89,USD,20.1172,21.105061,,,,1,FAC,80506,955,955,0
23/11/2020,17,1201286.89,USD,20.1172,21.105061,,,,1,FAC,80507,1440,1440,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80510,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80511,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80512,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80513,955,955,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80514,955,955,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80515,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.652989,,,,1,FAC,80516,3254.55,3254.55,0
23/11/2020,17,1201286.89,USD,20.1172,19.331142,,,,1,FAC,80517,144.61,144.61,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80518,1180.97,1180.97,0
23/11/2020,17,1201286.89,USD,20.1172,21.652989,,,,1,FAC,80519,491.92,491.92,0
23/11/2020,17,1201286.89,USD,20.1172,21.544295,,,,1,FAC,80520,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.544295,,,,1,FAC,80521,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.544295,,,,1,FAC,80522,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.544295,,,,1,FAC,80523,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,22.166068,,,,1,FAC,80527,265,265,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80529,275,275,0
23/11/2020,17,1201286.89,USD,20.1172,22.014309,,,,1,FAC,80538,420,420,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,80547,7770.42,7770.42,0
23/11/2020,17,1201286.89,USD,20.1172,21.780798,,,,1,FAC,80548,481.58,481.58,0
23/11/2020,17,1201286.89,USD,20.1172,22.195588,,,,1,FAC,80550,108,108,0
23/11/2020,17,1201286.89,USD,20.1172,22.195588,,,,1,FAC,80551,108,108,0
23/11/2020,17,1201286.89,USD,20.1172,22.195588,,,,1,FAC,80552,108,108,0
23/11/2020,17,1201286.89,USD,20.1172,22.195588,,,,1,FAC,80553,108,108,0
23/11/2020,17,1201286.89,USD,20.1172,22.195588,,,,1,FAC,80555,108,108,0
23/11/2020,17,1201286.89,USD,20.1172,22.195588,,,,1,FAC,80556,108,108,0
23/11/2020,17,1201286.89,USD,20.1172,22.071645,,,,1,FAC,80557,108,108,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80565,133.93,133.93,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80566,799.66,799.66,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80567,933.04,933.04,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80569,179.36,179.36,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80570,623.82,623.82,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80573,933.04,933.04,0
23/11/2020,17,1201286.89,USD,20.1172,22.341875,,,,1,FAC,80577,152.84,152.84,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80583,238.41,238.41,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80584,630.93,630.93,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80585,381.34,381.34,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80586,1846.73,1846.73,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80587,499.11,499.11,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80588,2046.79,2046.79,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80589,498.01,498.01,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80590,2527.97,2527.97,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80592,825.48,825.48,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80595,1579.45,1579.45,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80596,3000.15,3000.15,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,80601,50,50,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,80624,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,80625,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,80626,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,80627,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.063718,,,,1,FAC,80628,1440,1440,0
23/11/2020,17,1201286.89,USD,20.1172,21.105061,,,,1,FAC,80629,1025,1025,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80631,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80632,745,745,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80633,875,875,0
23/11/2020,17,1201286.89,USD,20.1172,21.105061,,,,1,FAC,80634,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.105061,,,,1,FAC,80635,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80636,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.227366,,,,1,FAC,80637,710,710,0
23/11/2020,17,1201286.89,USD,20.1172,21.593142,,,,1,FAC,80638,451,451,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80686,80.66,80.66,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80687,80.66,80.66,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80688,348.91,348.91,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80689,525.23,525.23,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80690,228.91,228.91,0
23/11/2020,17,1201286.89,USD,20.1172,21.906765,,,,1,FAC,80691,332.19,332.19,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80699,421.44,421.44,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80700,473.11,473.11,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80701,198.8,198.8,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80702,270.89,270.89,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80703,2442.97,2442.97,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80704,240.1,240.1,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80705,430.29,430.29,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80706,449.06,449.06,0
23/11/2020,17,1201286.89,USD,20.1172,21.470285,,,,1,FAC,80707,460.61,460.61,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80708,850.98,850.98,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80709,840.04,840.04,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80710,183.17,183.17,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80711,937.53,937.53,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80712,839.39,839.39,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80713,1536.3,1536.3,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80714,625.74,625.74,0
23/11/2020,17,1201286.89,USD,20.1172,21.380770,,,,1,FAC,80715,1630.49,1630.49,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80716,2933.11,2933.11,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80717,2484.32,2484.32,0
23/11/2020,17,1201286.89,USD,20.1172,21.328328,,,,1,FAC,80718,328.23,328.23,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80719,3669.76,3669.76,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80720,935.09,935.09,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80721,962.69,962.69,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80722,329.93,329.93,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80723,4761.5,4761.5,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80730,838.65,838.65,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80731,468.01,468.01,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80732,1247.82,1247.82,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80733,748.34,748.34,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80735,6401.29,6401.29,0
23/11/2020,17,1201286.89,USD,20.1172,21.132713,,,,1,FAC,80736,2570.35,2570.35,0
